job_id,job_title,company_id,company_name,location,experience_level,salary_lpa,posted_date
1078,Data Analyst,9,HCL,Pune,Fresher,6.99,2025-06-16
1079,Data Analyst,11,Amazon,Kolkata,Fresher,8.8,2025-08-25
1080,Data Analyst,9,HCL,Kolkata,2-5 Years,17.02,2025-12-25
1081,Data Analyst,14,PwC,Ahmedabad,0-2 Years,10.58,2025-04-30
1082,Data Analyst,6,Capgemini,Jaipur,0-2 Years,10.58,2025-02-03
1083,Data Analyst,5,Deloitte,Bangalore,5+ Years,24.61,2025-05-26
1084,Data Analyst,4,Accenture,Pune,0-2 Years,13.99,2025-10-15
1085,Data Analyst,8,IBM,Pune,0-2 Years,11.96,2025-01-07
1086,Data Analyst,15,KPMG,Ahmedabad,2-5 Years,16.52,2025-02-20
1087,Data Analyst,5,Deloitte,Mumbai,0-2 Years,13.74,2025-06-23
1088,Data Analyst,3,Wipro,Mumbai,2-5 Years,17.79,2025-09-27
1089,Data Analyst,2,Infosys,Kolkata,2-5 Years,15.69,2025-01-03
1090,Data Analyst,6,Capgemini,Delhi NCR,5+ Years,22.76,2025-10-18
1091,Data Analyst,15,KPMG,Kolkata,0-2 Years,10.91,2025-04-10
1092,Data Analyst,11,Amazon,Ahmedabad,Fresher,6.96,2025-10-13
1093,Data Analyst,15,KPMG,Hyderabad,2-5 Years,17.87,2025-10-17
1094,Data Analyst,5,Deloitte,Hyderabad,0-2 Years,12.06,2025-01-27
1095,Data Analyst,14,PwC,Pune,0-2 Years,12.38,2025-07-25
1096,Data Analyst,2,Infosys,Kolkata,Fresher,6.9,2025-11-13
1097,Data Analyst,7,Cognizant,Chennai,Fresher,7.59,2025-02-25
1098,Data Analyst,6,Capgemini,Bangalore,2-5 Years,15.6,2025-12-02
1099,Data Analyst,10,Tech Mahindra,Mumbai,5+ Years,25.6,2025-11-18
1100,Data Analyst,6,Capgemini,Chennai,2-5 Years,16.92,2025-09-17
1101,Data Analyst,6,Capgemini,Jaipur,5+ Years,24.2,2025-08-27
1102,Data Analyst,9,HCL,Mumbai,0-2 Years,9.02,2025-01-04
1103,Data Analyst,14,PwC,Mumbai,0-2 Years,15.01,2025-03-14
1104,Data Analyst,9,HCL,Mumbai,2-5 Years,17.33,2025-06-26
1105,Data Analyst,10,Tech Mahindra,Chennai,0-2 Years,12.83,2025-10-26
1106,Data Analyst,2,Infosys,Delhi NCR,2-5 Years,14.75,2025-01-27
1107,Data Analyst,1,TCS,Ahmedabad,0-2 Years,11.74,2025-07-21
1108,Data Analyst,8,IBM,Pune,0-2 Years,10.24,2025-11-29
1109,Data Analyst,4,Accenture,Ahmedabad,0-2 Years,10.25,2025-04-21
1110,Data Analyst,9,HCL,Ahmedabad,2-5 Years,18.3,2025-09-30
1111,Data Analyst,7,Cognizant,Chennai,2-5 Years,16.27,2025-06-18
1112,Data Analyst,8,IBM,Bangalore,0-2 Years,13.26,2025-03-13
1113,Data Analyst,13,Flipkart,Ahmedabad,2-5 Years,17.04,2025-02-03
1114,Data Analyst,6,Capgemini,Mumbai,2-5 Years,18.09,2025-11-04
1115,Data Analyst,2,Infosys,Bangalore,0-2 Years,13.18,2025-05-26
1116,Data Analyst,5,Deloitte,Chennai,0-2 Years,11.94,2025-07-09
1117,Data Analyst,1,TCS,Hyderabad,0-2 Years,14.88,2025-06-09
1118,Data Analyst,13,Flipkart,Ahmedabad,Fresher,6.93,2025-06-06
1119,Data Analyst,11,Amazon,Jaipur,0-2 Years,11.24,2025-01-05
1120,Data Analyst,4,Accenture,Delhi NCR,2-5 Years,17.26,2025-06-03
1121,Data Analyst,11,Amazon,Hyderabad,2-5 Years,18.33,2025-12-11
1122,Data Analyst,12,Microsoft,Jaipur,0-2 Years,12.42,2025-01-08
1123,Data Analyst,9,HCL,Delhi NCR,Fresher,7.77,2025-07-16
1124,Data Analyst,6,Capgemini,Delhi NCR,2-5 Years,14.63,2025-07-08
1125,Data Analyst,11,Amazon,Jaipur,2-5 Years,17.96,2025-04-24
1126,Data Analyst,4,Accenture,Pune,0-2 Years,10.12,2025-01-03
1127,Data Analyst,10,Tech Mahindra,Delhi NCR,Fresher,7.36,2025-02-07
1128,Data Analyst,11,Amazon,Jaipur,0-2 Years,10.09,2025-09-09
1129,Data Analyst,4,Accenture,Bangalore,2-5 Years,17.92,2025-05-13
1130,Data Analyst,3,Wipro,Delhi NCR,2-5 Years,16.39,2025-05-14
1131,Data Analyst,1,TCS,Hyderabad,Fresher,8.39,2025-06-26
1132,Data Analyst,6,Capgemini,Ahmedabad,2-5 Years,16.51,2025-04-23
1133,Data Analyst,13,Flipkart,Pune,2-5 Years,18.44,2025-07-28
1134,Data Analyst,11,Amazon,Chennai,2-5 Years,17.04,2025-10-26
1135,Data Analyst,15,KPMG,Chennai,2-5 Years,16.21,2025-05-22
1136,Data Analyst,3,Wipro,Kolkata,2-5 Years,17.16,2025-08-22
1137,Data Analyst,13,Flipkart,Pune,2-5 Years,17.93,2025-09-29
1138,Data Analyst,13,Flipkart,Chennai,5+ Years,22.03,2025-03-20
1139,Data Analyst,6,Capgemini,Kolkata,0-2 Years,11.72,2025-09-10
1140,Data Analyst,14,PwC,Mumbai,0-2 Years,13.34,2025-05-12
1141,Data Analyst,14,PwC,Mumbai,Fresher,8.14,2025-11-27
1142,Data Analyst,5,Deloitte,Mumbai,2-5 Years,19.15,2025-03-06
1143,Data Analyst,3,Wipro,Bangalore,2-5 Years,17.82,2025-08-14
1144,Data Analyst,6,Capgemini,Delhi NCR,5+ Years,23.15,2025-04-07
1145,Data Analyst,5,Deloitte,Bangalore,0-2 Years,12.79,2025-10-13
1146,Data Analyst,5,Deloitte,Ahmedabad,0-2 Years,11.02,2025-05-26
1147,Data Analyst,8,IBM,Hyderabad,Fresher,6.68,2025-04-07
1148,Data Analyst,2,Infosys,Bangalore,0-2 Years,11.27,2025-08-21
1149,Data Analyst,3,Wipro,Ahmedabad,5+ Years,24.91,2025-03-26
1150,Data Analyst,3,Wipro,Pune,5+ Years,22.48,2025-01-24
1151,Data Analyst,13,Flipkart,Bangalore,2-5 Years,16.81,2025-08-02
1152,Data Analyst,2,Infosys,Jaipur,0-2 Years,8.42,2025-03-09
1153,Data Analyst,3,Wipro,Kolkata,2-5 Years,15.23,2025-07-20
1154,Data Analyst,6,Capgemini,Bangalore,0-2 Years,11.41,2025-07-21
1155,Data Analyst,5,Deloitte,Jaipur,2-5 Years,17.97,2025-04-12
1156,Data Analyst,11,Amazon,Hyderabad,2-5 Years,18.21,2025-06-02
1157,Data Analyst,2,Infosys,Bangalore,0-2 Years,12.17,2025-01-28
1158,Data Analyst,12,Microsoft,Chennai,0-2 Years,14.2,2025-12-15
1159,Data Analyst,3,Wipro,Chennai,0-2 Years,12.68,2025-05-21
1160,Data Analyst,9,HCL,Pune,0-2 Years,11.11,2025-12-29
1161,Data Analyst,5,Deloitte,Chennai,0-2 Years,8.5,2025-07-08
1162,Data Analyst,15,KPMG,Bangalore,5+ Years,27.75,2025-08-24
1163,Data Analyst,7,Cognizant,Jaipur,0-2 Years,9.33,2025-07-07
1164,Data Analyst,10,Tech Mahindra,Pune,5+ Years,21.53,2025-03-29
1165,Data Analyst,12,Microsoft,Chennai,2-5 Years,17.73,2025-02-24
1166,Data Analyst,2,Infosys,Hyderabad,2-5 Years,19.93,2025-01-09
1167,Data Analyst,15,KPMG,Kolkata,2-5 Years,17.66,2025-05-10
1168,Data Analyst,11,Amazon,Delhi NCR,2-5 Years,16.68,2025-02-25
1169,Data Analyst,9,HCL,Kolkata,2-5 Years,16.71,2025-06-27
1170,Data Analyst,2,Infosys,Bangalore,2-5 Years,19.02,2025-04-30
1171,Data Analyst,5,Deloitte,Hyderabad,0-2 Years,12.91,2025-12-24
1172,Data Analyst,2,Infosys,Ahmedabad,Fresher,7.34,2025-04-15
1173,Data Analyst,8,IBM,Ahmedabad,0-2 Years,11.13,2025-10-02
1174,Data Analyst,10,Tech Mahindra,Mumbai,Fresher,8.42,2025-03-30
1175,Data Analyst,7,Cognizant,Chennai,0-2 Years,10.6,2025-10-16
1176,Data Analyst,12,Microsoft,Hyderabad,0-2 Years,11.66,2025-03-26
1177,Data Analyst,7,Cognizant,Kolkata,2-5 Years,13.97,2025-10-09
1178,Data Analyst,2,Infosys,Jaipur,5+ Years,22.88,2025-12-06
1179,Data Analyst,8,IBM,Delhi NCR,Fresher,5.81,2025-06-26
1180,Data Analyst,15,KPMG,Kolkata,0-2 Years,9.68,2025-09-01
1181,Data Analyst,5,Deloitte,Jaipur,2-5 Years,16.22,2025-04-25
1182,Data Analyst,5,Deloitte,Jaipur,0-2 Years,12.67,2025-07-01
1183,Data Analyst,5,Deloitte,Hyderabad,2-5 Years,18.1,2025-09-20
1184,Data Analyst,12,Microsoft,Jaipur,0-2 Years,9.12,2025-04-09
1185,Data Analyst,1,TCS,Kolkata,2-5 Years,14.81,2025-09-03
1186,Data Analyst,5,Deloitte,Jaipur,0-2 Years,12.13,2025-10-13
1187,Data Analyst,7,Cognizant,Kolkata,0-2 Years,9.82,2025-04-08
1188,Data Analyst,14,PwC,Hyderabad,Fresher,7.73,2025-11-07
1189,Data Analyst,10,Tech Mahindra,Mumbai,2-5 Years,18.16,2025-11-03
1190,Data Analyst,8,IBM,Jaipur,2-5 Years,14.84,2025-04-05
1191,Data Analyst,2,Infosys,Pune,Fresher,7.63,2025-09-25
1192,Data Analyst,9,HCL,Mumbai,0-2 Years,10.9,2025-05-12
1193,Data Analyst,11,Amazon,Mumbai,0-2 Years,11.78,2025-01-07
1194,Data Analyst,8,IBM,Ahmedabad,0-2 Years,11.38,2025-09-23
1195,Data Analyst,10,Tech Mahindra,Ahmedabad,2-5 Years,14.09,2025-12-30
1196,Data Analyst,14,PwC,Mumbai,2-5 Years,18.03,2025-04-05
1197,Data Analyst,2,Infosys,Bangalore,2-5 Years,17.98,2025-08-05
1198,Data Analyst,14,PwC,Bangalore,0-2 Years,13.66,2025-05-16
1199,Data Analyst,1,TCS,Chennai,2-5 Years,16.77,2025-03-12
1200,Data Analyst,9,HCL,Pune,2-5 Years,18.14,2025-08-17
1201,Data Analyst,1,TCS,Jaipur,0-2 Years,11.15,2025-09-10
1202,Data Analyst,3,Wipro,Bangalore,0-2 Years,12.48,2025-10-01
1203,Data Analyst,4,Accenture,Bangalore,2-5 Years,18.15,2025-08-20
1204,Data Analyst,3,Wipro,Hyderabad,0-2 Years,12.65,2025-07-26
1205,Data Analyst,8,IBM,Delhi NCR,0-2 Years,11.06,2025-03-27
1206,Data Analyst,4,Accenture,Bangalore,0-2 Years,13.05,2025-04-22
1207,Data Analyst,15,KPMG,Jaipur,0-2 Years,10.16,2025-09-15
1208,Data Analyst,3,Wipro,Bangalore,Fresher,8.2,2025-05-17
1209,Data Analyst,11,Amazon,Hyderabad,Fresher,6.32,2025-02-05
1210,Data Analyst,14,PwC,Jaipur,2-5 Years,18.1,2025-04-09
1211,Data Analyst,15,KPMG,Bangalore,2-5 Years,16.51,2025-12-01
1212,Data Analyst,15,KPMG,Chennai,0-2 Years,10.67,2025-09-09
1213,Data Analyst,1,TCS,Kolkata,0-2 Years,10.14,2025-01-16
1214,Data Analyst,1,TCS,Ahmedabad,5+ Years,24.07,2025-07-28
1215,Data Analyst,14,PwC,Kolkata,0-2 Years,10.65,2025-03-08
1216,Data Analyst,12,Microsoft,Mumbai,0-2 Years,14.0,2025-01-15
1217,Data Analyst,1,TCS,Bangalore,0-2 Years,12.19,2025-09-26
1218,Data Analyst,8,IBM,Delhi NCR,0-2 Years,11.33,2025-07-18
1219,Data Analyst,4,Accenture,Pune,0-2 Years,10.5,2025-04-10
1220,Data Analyst,6,Capgemini,Jaipur,2-5 Years,18.57,2025-01-03
1221,Data Analyst,1,TCS,Bangalore,0-2 Years,11.57,2025-11-20
1222,Data Analyst,12,Microsoft,Kolkata,0-2 Years,11.37,2025-06-23
1223,Data Analyst,5,Deloitte,Bangalore,2-5 Years,18.76,2025-02-14
1224,Data Analyst,7,Cognizant,Delhi NCR,2-5 Years,16.5,2025-02-26
1225,Data Analyst,13,Flipkart,Mumbai,2-5 Years,17.28,2025-02-24
1226,Data Analyst,11,Amazon,Chennai,2-5 Years,16.34,2025-09-08
1227,Data Analyst,2,Infosys,Jaipur,0-2 Years,11.05,2025-06-03
1228,Data Analyst,4,Accenture,Hyderabad,0-2 Years,11.82,2025-02-27
1229,Data Analyst,4,Accenture,Ahmedabad,0-2 Years,12.16,2025-12-18
1230,Data Analyst,5,Deloitte,Hyderabad,2-5 Years,19.65,2025-12-21
1231,Data Analyst,4,Accenture,Jaipur,0-2 Years,10.33,2025-08-27
1232,Data Analyst,4,Accenture,Mumbai,2-5 Years,15.86,2025-09-28
1233,Data Analyst,3,Wipro,Mumbai,2-5 Years,17.39,2025-10-03
1234,Data Analyst,11,Amazon,Pune,2-5 Years,19.6,2025-08-29
1235,Data Analyst,12,Microsoft,Mumbai,2-5 Years,16.54,2025-02-16
1236,Data Analyst,11,Amazon,Pune,0-2 Years,13.47,2025-10-05
1237,Data Analyst,6,Capgemini,Hyderabad,0-2 Years,14.01,2025-06-26
1238,Data Analyst,6,Capgemini,Pune,0-2 Years,10.84,2025-07-23
1239,Data Analyst,3,Wipro,Pune,5+ Years,24.18,2025-02-19
1240,Data Analyst,10,Tech Mahindra,Hyderabad,0-2 Years,13.95,2025-05-19
1241,Data Analyst,8,IBM,Hyderabad,5+ Years,23.55,2025-09-10
1242,Data Analyst,7,Cognizant,Jaipur,0-2 Years,10.76,2025-10-08
1243,Data Analyst,3,Wipro,Jaipur,Fresher,6.3,2025-05-12
1244,Data Analyst,14,PwC,Ahmedabad,0-2 Years,9.78,2025-02-25
1245,Data Analyst,12,Microsoft,Chennai,Fresher,6.72,2025-08-23
1246,Data Analyst,3,Wipro,Hyderabad,0-2 Years,10.53,2025-05-19
1247,Data Analyst,3,Wipro,Hyderabad,0-2 Years,12.04,2025-12-31
1248,Data Analyst,14,PwC,Bangalore,2-5 Years,17.08,2025-07-20
1249,Data Analyst,12,Microsoft,Ahmedabad,0-2 Years,11.28,2025-07-26
1250,Data Analyst,15,KPMG,Hyderabad,0-2 Years,10.13,2025-12-15
1251,Data Analyst,1,TCS,Hyderabad,5+ Years,24.4,2025-07-31
1252,Data Analyst,12,Microsoft,Mumbai,0-2 Years,13.5,2025-08-12
1253,Data Analyst,3,Wipro,Kolkata,0-2 Years,8.61,2025-01-12
1254,Data Analyst,12,Microsoft,Chennai,0-2 Years,11.95,2025-10-17
1255,Data Analyst,6,Capgemini,Pune,5+ Years,24.97,2025-08-27
1256,Data Analyst,3,Wipro,Ahmedabad,0-2 Years,9.55,2025-04-05
1257,Data Analyst,5,Deloitte,Ahmedabad,0-2 Years,13.01,2025-12-20
1258,Data Analyst,13,Flipkart,Jaipur,0-2 Years,11.5,2025-09-30
1259,Data Analyst,10,Tech Mahindra,Chennai,2-5 Years,15.65,2025-07-09
1260,Data Analyst,1,TCS,Bangalore,2-5 Years,17.93,2025-09-10
1261,Data Analyst,14,PwC,Chennai,5+ Years,24.17,2025-02-12
1262,Data Analyst,12,Microsoft,Bangalore,2-5 Years,18.09,2025-07-06
1263,Data Analyst,10,Tech Mahindra,Kolkata,0-2 Years,11.65,2025-05-07
1264,Data Analyst,5,Deloitte,Bangalore,Fresher,7.9,2025-10-27
1265,Data Analyst,13,Flipkart,Pune,0-2 Years,11.7,2025-07-01
1266,Data Analyst,9,HCL,Bangalore,2-5 Years,16.3,2025-10-18
1267,Data Analyst,3,Wipro,Jaipur,5+ Years,22.87,2025-02-16
1268,Data Analyst,4,Accenture,Hyderabad,0-2 Years,10.92,2025-04-07
1269,Data Analyst,14,PwC,Bangalore,0-2 Years,12.12,2025-12-03
1270,Data Analyst,4,Accenture,Kolkata,0-2 Years,12.48,2025-02-25
1271,Data Analyst,13,Flipkart,Ahmedabad,2-5 Years,17.31,2025-10-22
1272,Data Analyst,12,Microsoft,Pune,2-5 Years,17.23,2025-03-16
1273,Data Analyst,8,IBM,Jaipur,Fresher,5.69,2025-03-22
1274,Data Analyst,15,KPMG,Ahmedabad,0-2 Years,10.62,2025-11-26
1275,Data Analyst,4,Accenture,Mumbai,0-2 Years,13.96,2025-12-27
1276,Data Analyst,9,HCL,Delhi NCR,0-2 Years,11.17,2025-06-13
1277,Data Analyst,7,Cognizant,Pune,0-2 Years,14.28,2025-12-30
1278,Data Analyst,2,Infosys,Hyderabad,2-5 Years,17.47,2025-03-13
1279,Data Analyst,10,Tech Mahindra,Chennai,2-5 Years,16.73,2025-03-09
1280,Data Analyst,10,Tech Mahindra,Ahmedabad,5+ Years,22.63,2025-11-18
1281,Data Analyst,8,IBM,Chennai,0-2 Years,11.66,2025-07-05
1282,Data Analyst,2,Infosys,Ahmedabad,Fresher,6.82,2025-11-17
1283,Data Analyst,13,Flipkart,Delhi NCR,Fresher,7.85,2025-09-19
1284,Data Analyst,5,Deloitte,Bangalore,2-5 Years,19.15,2025-02-10
1285,Data Analyst,9,HCL,Hyderabad,Fresher,7.06,2025-10-16
1286,Data Analyst,11,Amazon,Mumbai,Fresher,6.9,2025-09-01
1287,Data Analyst,14,PwC,Kolkata,0-2 Years,8.8,2025-02-17
1288,Data Analyst,10,Tech Mahindra,Pune,0-2 Years,12.11,2025-02-28
1289,Data Analyst,4,Accenture,Hyderabad,0-2 Years,10.68,2025-06-17
1290,Data Analyst,13,Flipkart,Mumbai,2-5 Years,14.92,2025-03-07
1291,Data Analyst,14,PwC,Mumbai,2-5 Years,17.97,2025-02-11
1292,Data Analyst,15,KPMG,Pune,2-5 Years,19.49,2025-05-24
1293,Data Analyst,5,Deloitte,Chennai,0-2 Years,11.49,2025-03-10
1294,Data Analyst,2,Infosys,Pune,0-2 Years,12.51,2025-07-17
1295,Data Analyst,15,KPMG,Mumbai,2-5 Years,17.6,2025-11-06
1296,Data Analyst,1,TCS,Chennai,5+ Years,23.38,2025-07-30
1297,Data Analyst,14,PwC,Hyderabad,0-2 Years,13.1,2025-07-04
1298,Data Analyst,7,Cognizant,Mumbai,5+ Years,24.15,2025-09-04
1299,Data Analyst,12,Microsoft,Delhi NCR,2-5 Years,16.32,2025-03-28
1300,Data Analyst,11,Amazon,Jaipur,Fresher,7.39,2025-07-01
1301,Data Analyst,14,PwC,Chennai,Fresher,6.7,2025-06-15
1302,Data Analyst,3,Wipro,Bangalore,2-5 Years,19.19,2025-01-05
1303,Data Analyst,3,Wipro,Hyderabad,5+ Years,23.79,2025-10-07
1304,Data Analyst,8,IBM,Kolkata,0-2 Years,10.09,2025-12-21
1305,Data Analyst,8,IBM,Jaipur,0-2 Years,11.64,2025-12-31
1306,Data Analyst,4,Accenture,Pune,0-2 Years,10.42,2025-09-09
1307,Data Analyst,13,Flipkart,Jaipur,Fresher,7.03,2025-09-25
1308,Data Analyst,5,Deloitte,Hyderabad,0-2 Years,11.99,2025-02-09
1309,Data Analyst,14,PwC,Chennai,2-5 Years,17.8,2025-08-13
1310,Data Analyst,13,Flipkart,Delhi NCR,0-2 Years,11.57,2025-04-28
1311,Data Analyst,1,TCS,Bangalore,2-5 Years,17.97,2025-06-13
1312,Data Analyst,14,PwC,Hyderabad,0-2 Years,12.98,2025-09-23
1313,Data Analyst,11,Amazon,Chennai,0-2 Years,13.17,2025-03-16
1314,Data Analyst,12,Microsoft,Jaipur,2-5 Years,16.67,2025-12-07
1315,Data Analyst,1,TCS,Jaipur,Fresher,7.01,2025-03-06
1316,Data Analyst,2,Infosys,Kolkata,0-2 Years,9.43,2025-05-04
1317,Data Analyst,8,IBM,Delhi NCR,2-5 Years,14.72,2025-07-04
1318,Data Analyst,12,Microsoft,Bangalore,2-5 Years,17.63,2025-11-11
1319,Data Analyst,13,Flipkart,Hyderabad,2-5 Years,16.27,2025-09-14
1320,Data Analyst,6,Capgemini,Hyderabad,0-2 Years,11.78,2025-03-31
1321,Data Analyst,10,Tech Mahindra,Kolkata,0-2 Years,11.07,2025-12-12
1322,Data Analyst,1,TCS,Ahmedabad,0-2 Years,11.64,2025-03-04
1323,Data Analyst,9,HCL,Hyderabad,2-5 Years,16.92,2025-06-15
1324,Data Analyst,14,PwC,Kolkata,0-2 Years,11.58,2025-02-27
1325,Data Analyst,9,HCL,Ahmedabad,2-5 Years,16.08,2025-08-03
1326,Data Analyst,9,HCL,Delhi NCR,0-2 Years,8.63,2025-03-30
1327,Data Analyst,13,Flipkart,Delhi NCR,0-2 Years,9.87,2025-04-05
1328,Data Analyst,5,Deloitte,Pune,0-2 Years,11.33,2025-09-14
1329,Data Analyst,11,Amazon,Hyderabad,2-5 Years,15.55,2025-07-14
1330,Data Analyst,11,Amazon,Kolkata,0-2 Years,11.72,2025-07-19
1331,Data Analyst,14,PwC,Chennai,0-2 Years,13.34,2025-09-07
1332,Data Analyst,11,Amazon,Mumbai,0-2 Years,13.96,2025-10-05
1333,Data Analyst,13,Flipkart,Delhi NCR,0-2 Years,10.74,2025-03-29
1334,Data Analyst,8,IBM,Mumbai,0-2 Years,14.29,2025-01-18
1335,Data Analyst,10,Tech Mahindra,Kolkata,0-2 Years,11.18,2025-07-21
1336,Data Analyst,2,Infosys,Hyderabad,2-5 Years,16.6,2025-07-15
1337,Data Analyst,8,IBM,Mumbai,2-5 Years,16.76,2025-06-22
1338,Data Analyst,4,Accenture,Bangalore,0-2 Years,12.64,2025-01-04
1339,Data Analyst,8,IBM,Delhi NCR,0-2 Years,10.53,2025-05-19
1340,Data Analyst,5,Deloitte,Pune,0-2 Years,11.7,2025-06-21
1341,Data Analyst,12,Microsoft,Jaipur,5+ Years,23.19,2025-01-10
1342,Data Analyst,6,Capgemini,Bangalore,0-2 Years,13.0,2025-06-19
1343,Data Analyst,5,Deloitte,Pune,Fresher,8.02,2025-08-25
1344,Data Analyst,6,Capgemini,Delhi NCR,0-2 Years,12.43,2025-06-17
1345,Data Analyst,9,HCL,Bangalore,0-2 Years,14.14,2025-06-20
1346,Data Analyst,5,Deloitte,Chennai,0-2 Years,9.72,2025-10-20
1347,Data Analyst,1,TCS,Chennai,0-2 Years,8.44,2025-10-24
1348,Data Analyst,3,Wipro,Chennai,2-5 Years,17.62,2025-05-14
1349,Data Analyst,4,Accenture,Ahmedabad,Fresher,5.36,2025-10-14
1350,Data Analyst,11,Amazon,Jaipur,0-2 Years,10.73,2025-07-24
1351,Data Analyst,13,Flipkart,Ahmedabad,2-5 Years,14.6,2025-04-18
1352,Data Analyst,12,Microsoft,Jaipur,2-5 Years,13.84,2025-01-31
1353,Data Analyst,3,Wipro,Mumbai,2-5 Years,18.15,2025-01-13
1354,Data Analyst,2,Infosys,Ahmedabad,2-5 Years,16.91,2025-08-18
1355,Data Analyst,3,Wipro,Delhi NCR,2-5 Years,15.31,2025-09-02
1356,Data Analyst,10,Tech Mahindra,Mumbai,2-5 Years,14.39,2025-09-25
1357,Data Analyst,7,Cognizant,Jaipur,0-2 Years,10.34,2025-03-31
1358,Data Analyst,15,KPMG,Chennai,5+ Years,23.97,2025-04-20
1359,Data Analyst,4,Accenture,Pune,0-2 Years,9.73,2025-01-06
1360,Data Analyst,10,Tech Mahindra,Pune,2-5 Years,16.72,2025-12-14
1361,Data Analyst,9,HCL,Mumbai,2-5 Years,17.48,2025-09-19
1362,Data Analyst,6,Capgemini,Kolkata,0-2 Years,11.7,2025-12-16
1363,Data Analyst,3,Wipro,Delhi NCR,0-2 Years,11.14,2025-06-11
1364,Data Analyst,3,Wipro,Bangalore,0-2 Years,11.83,2025-03-18
1365,Data Analyst,14,PwC,Chennai,2-5 Years,17.94,2025-03-01
1366,Data Analyst,9,HCL,Kolkata,Fresher,6.81,2025-06-06
1367,Data Analyst,12,Microsoft,Chennai,Fresher,7.47,2025-06-11
1368,Data Analyst,1,TCS,Chennai,0-2 Years,10.38,2025-10-20
1369,Data Analyst,15,KPMG,Pune,5+ Years,22.97,2025-03-01
1370,Data Analyst,15,KPMG,Pune,0-2 Years,10.44,2025-07-17
1371,Data Analyst,15,KPMG,Delhi NCR,Fresher,6.79,2025-04-21
1372,Data Analyst,12,Microsoft,Ahmedabad,Fresher,9.05,2025-05-26
1373,Data Analyst,12,Microsoft,Delhi NCR,0-2 Years,9.35,2025-10-06
1374,Data Analyst,12,Microsoft,Jaipur,2-5 Years,14.06,2025-07-23
1375,Data Analyst,6,Capgemini,Ahmedabad,Fresher,8.77,2025-06-06
1376,Data Analyst,8,IBM,Bangalore,2-5 Years,17.75,2025-11-22
1377,Data Analyst,10,Tech Mahindra,Hyderabad,0-2 Years,11.2,2025-01-10
1378,Data Analyst,6,Capgemini,Chennai,0-2 Years,12.75,2025-07-07
1379,Data Analyst,14,PwC,Mumbai,0-2 Years,11.77,2025-06-05
1380,Data Analyst,1,TCS,Ahmedabad,2-5 Years,18.19,2025-07-04
1381,Data Analyst,7,Cognizant,Jaipur,2-5 Years,16.81,2025-02-03
1382,Data Analyst,10,Tech Mahindra,Delhi NCR,0-2 Years,10.41,2025-02-17
1383,Data Analyst,6,Capgemini,Kolkata,0-2 Years,13.59,2025-12-08
1384,Data Analyst,7,Cognizant,Ahmedabad,2-5 Years,15.27,2025-09-18
1385,Data Analyst,10,Tech Mahindra,Jaipur,0-2 Years,11.89,2025-08-14
1386,Data Analyst,4,Accenture,Mumbai,2-5 Years,17.86,2025-11-21
1387,Data Analyst,12,Microsoft,Bangalore,2-5 Years,19.56,2025-05-25
1388,Data Analyst,5,Deloitte,Hyderabad,2-5 Years,18.87,2025-04-03
1389,Data Analyst,4,Accenture,Delhi NCR,2-5 Years,16.04,2025-05-29
1390,Data Analyst,12,Microsoft,Jaipur,0-2 Years,10.1,2025-09-12
1391,Data Analyst,9,HCL,Hyderabad,2-5 Years,17.55,2025-10-22
1392,Data Analyst,9,HCL,Jaipur,0-2 Years,10.19,2025-01-13
1393,Data Analyst,9,HCL,Kolkata,2-5 Years,18.42,2025-05-26
1394,Data Analyst,7,Cognizant,Delhi NCR,0-2 Years,11.16,2025-03-24
1395,Data Analyst,11,Amazon,Ahmedabad,0-2 Years,10.56,2025-11-25
1396,Data Analyst,9,HCL,Ahmedabad,0-2 Years,11.22,2025-06-24
1397,Data Analyst,10,Tech Mahindra,Ahmedabad,0-2 Years,9.38,2025-06-26
1398,Data Analyst,12,Microsoft,Bangalore,2-5 Years,16.83,2025-10-21
1399,Data Analyst,10,Tech Mahindra,Pune,5+ Years,24.94,2025-11-08
1400,Data Analyst,10,Tech Mahindra,Pune,0-2 Years,10.71,2025-01-29
1401,Data Analyst,2,Infosys,Jaipur,0-2 Years,9.74,2025-12-13
1402,Data Analyst,10,Tech Mahindra,Chennai,0-2 Years,12.14,2025-08-05
1403,Data Analyst,3,Wipro,Hyderabad,0-2 Years,13.42,2025-04-20
1404,Data Analyst,7,Cognizant,Hyderabad,Fresher,8.86,2025-04-23
1405,Data Analyst,8,IBM,Mumbai,2-5 Years,18.7,2025-12-16
1406,Data Analyst,10,Tech Mahindra,Chennai,2-5 Years,15.59,2025-05-17
1407,Data Analyst,13,Flipkart,Kolkata,0-2 Years,9.29,2025-02-05
1408,Data Analyst,6,Capgemini,Pune,0-2 Years,13.3,2025-12-10
1409,Data Analyst,10,Tech Mahindra,Bangalore,Fresher,8.61,2025-03-13
1410,Data Analyst,3,Wipro,Kolkata,2-5 Years,15.7,2025-08-09
1411,Data Analyst,5,Deloitte,Jaipur,0-2 Years,12.59,2025-06-20
1412,Data Analyst,14,PwC,Delhi NCR,2-5 Years,16.67,2025-10-17
1413,Data Analyst,4,Accenture,Hyderabad,Fresher,8.55,2025-12-14
1414,Data Analyst,1,TCS,Delhi NCR,Fresher,9.6,2025-08-04
1415,Data Analyst,13,Flipkart,Kolkata,0-2 Years,10.23,2026-01-01
